1537,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-21
1538,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,2018-01-15
1538,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,2018-01-15
1538,1,Chips,,2.15,2018-01-15
1539,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",9.25,2018-01-13
1539,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,2018-01-13
1540,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",21.96,2018-01-26
1541,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,2018-01-29
1541,1,Nantucket Nectar,[Peach Orange],3.39,2018-01-29
1541,1,Side of Chips,,1.69,2018-01-29
1541,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-29
1542,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-05
1542,1,Chips and Guacamole,,4.45,2018-01-05
1543,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-15
1543,1,Chips and Guacamole,,3.99,2018-01-15
1544,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,2018-01-14
1544,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,2018-01-14
1545,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,2018-01-13
1545,1,Chips,,2.15,2018-01-13
1546,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,2018-01-11
1546,1,Chips and Guacamole,,4.45,2018-01-11
1547,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,2018-01-29
1547,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,2018-01-29
1547,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75,2018-01-29
1548,2,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",18.5,2018-01-06
1549,1,Bottled Water,,1.5,2018-01-27
1549,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,2018-01-27
1549,1,Chips,,2.15,2018-01-27
1550,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48,2018-01-01
1550,2,Canned Soda,[Mountain Dew],2.18,2018-01-01
1550,1,Chips and Guacamole,,3.99,2018-01-01
1551,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,2018-01-06
1551,1,Bottled Water,,1.5,2018-01-06
1552,1,Steak Soft Tacos,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream]]",8.99,2018-01-14
1552,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2018-01-14
1553,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Guacamole, Sour Cream, Cheese]]",11.75,2018-01-21
1553,1,Bottled Water,,1.5,2018-01-21
1554,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-15
1554,1,6 Pack Soft Drink,[Diet Coke],6.49,2018-01-15
1554,1,Chips and Guacamole,,4.45,2018-01-15
1554,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-15
1555,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,2018-01-30
1555,1,Chips and Guacamole,,3.99,2018-01-30
1556,2,Canned Soft Drink,[Coke],2.5,2018-01-21
1556,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-21
1556,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,2018-01-21
1557,1,Chips and Guacamole,,3.99,2018-01-04
1557,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Cheese]]",8.99,2018-01-04
1558,1,Chicken Bowl,"[Fresh Tomato Salsa, Cheese]",8.75,2018-01-04
1558,1,6 Pack Soft Drink,[Diet Coke],6.49,2018-01-04
1559,8,Side of Chips,,13.52,2018-01-06
1559,2,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Lettuce]]",16.98,2018-01-06
1559,2,Veggie Soft Tacos,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]",16.98,2018-01-06
1559,2,Carnitas Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]",17.98,2018-01-06
1559,2,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",16.98,2018-01-06
1560,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-22
1560,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,2018-01-22
1561,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-15
1561,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-15
1562,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-23
1562,1,Canned Soda,[Mountain Dew],1.09,2018-01-23
1562,1,Side of Chips,,1.69,2018-01-23
1563,1,Canned Soft Drink,[Lemonade],1.25,2018-01-20
1563,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25,2018-01-20
1563,1,Chips and Tomatillo Green Chili Salsa,,2.95,2018-01-20
1564,1,Barbacoa Burrito,"[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]",8.69,2018-01-30
1564,1,Chicken Burrito,"[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]",8.19,2018-01-30
1565,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-02
1565,1,Chips and Roasted Chili-Corn Salsa,,2.39,2018-01-02
1566,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-27
1566,1,Chips and Fresh Tomato Salsa,,2.39,2018-01-27
1567,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]",10.98,2018-01-09
1568,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-11
1568,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-11
1569,1,Side of Chips,,1.69,2018-01-23
1569,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-23
1570,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,2018-01-10
1570,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,2018-01-10
1571,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]",11.25,2018-01-04
1571,1,Chips and Guacamole,,4.45,2018-01-04
1572,1,Chips and Guacamole,,4.45,2018-01-09
1572,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Black Beans, Rice]]",17.5,2018-01-09
1573,1,Chicken Burrito,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Rice, Black Beans]]",8.75,2018-01-14
1573,1,Chips and Guacamole,,4.45,2018-01-14
1574,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,2018-01-05
1574,1,Chips,,2.15,2018-01-05
1574,1,Bottled Water,,1.5,2018-01-05
1574,1,Bottled Water,,1.5,2018-01-05
1575,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies]]",8.99,2018-01-09
1575,1,Canned Soda,[Dr. Pepper],1.09,2018-01-09
1576,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",8.75,2018-01-28
1576,1,Chips and Guacamole,,4.45,2018-01-28
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,2018-01-06
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75,2018-01-06
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,2018-01-06
1577,2,Chips,,4.3,2018-01-06
1578,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49,2018-01-19
1578,1,Side of Chips,,1.69,2018-01-19
1578,1,Bottled Water,,1.09,2018-01-19
1578,1,Canned Soda,[Diet Dr. Pepper],1.09,2018-01-19
1579,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75,2018-01-30
1579,1,Chips,,2.15,2018-01-30
1579,1,Bottled Water,,1.5,2018-01-30
1580,1,Carnitas Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]",8.99,2018-01-19
1580,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,2018-01-19
1580,1,Chips and Guacamole,,3.99,2018-01-19
1581,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,2018-01-23
1581,1,Chips,,2.15,2018-01-23
1581,1,Canned Soft Drink,[Nestea],1.25,2018-01-23
1582,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,2018-01-10
1582,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-10
1583,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-21
1583,1,Chips and Guacamole,,4.45,2018-01-21
1584,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce, Rice, Cheese]]",9.25,2018-01-01
1584,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-01
1585,1,Chips and Guacamole,,3.99,2018-01-25
1585,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.99,2018-01-25
1585,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,2018-01-25
1586,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",8.75,2018-01-07
1586,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,2018-01-07
1586,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]]",11.25,2018-01-07
1586,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25,2018-01-07
1586,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]",8.75,2018-01-07
1586,1,Chips and Guacamole,,4.45,2018-01-07
1587,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",11.25,2018-01-19
1587,1,Canned Soft Drink,[Coke],1.25,2018-01-19
1588,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese]]",9.25,2018-01-18
1588,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-18
1588,1,Chips and Guacamole,,4.45,2018-01-18
1588,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-18
1589,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98,2018-01-29
1590,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Fajita Vegetables, Lettuce, Cheese, Sour Cream]]",8.75,2018-01-30
1590,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-30
1591,2,Steak Burrito,"[Fresh Tomato Salsa, [Lettuce, Sour Cream, Cheese, Fajita Vegetables, Pinto Beans, Rice]]",18.5,2018-01-07
1592,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",9.25,2018-01-10
1592,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",9.25,2018-01-10
1592,4,Canned Soft Drink,[Coke],5.0,2018-01-10
1592,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]",8.75,2018-01-10
1592,1,Chips and Tomatillo Green Chili Salsa,,2.95,2018-01-10
1593,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",16.98,2018-01-19
1594,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25,2018-01-19
1594,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-19
1595,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,2018-01-08
1595,1,Chips,,2.15,2018-01-08
1595,1,Bottled Water,,1.5,2018-01-08
1596,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,2018-01-01
1596,1,Chips and Fresh Tomato Salsa,,2.39,2018-01-01
1597,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese]]",9.25,2018-01-14
1597,1,Chips,,2.15,2018-01-14
1597,1,Canned Soft Drink,[Nestea],1.25,2018-01-14
1598,1,Chicken Burrito,"[Tomatillo Green Chili (Medium), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]",8.19,2018-01-10
1598,1,Steak Burrito,"[Tomatillo Red Chili (Hot), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]",8.69,2018-01-10
1598,1,Chicken Salad,"[Roasted Chili Corn (Medium), [Lettuce, Black Beans, Cheese]]",8.19,2018-01-10
1598,1,Chicken Burrito,"[Roasted Chili Corn (Medium), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]",8.19,2018-01-10
1599,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75,2018-01-30
1599,1,Chips and Tomatillo Green Chili Salsa,,2.95,2018-01-30
1599,1,Canned Soft Drink,[Nestea],1.25,2018-01-30
1600,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25,2018-01-25
1600,1,Chips and Tomatillo Green Chili Salsa,,2.95,2018-01-25
1601,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-12
1601,1,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75,2018-01-12
1601,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-12
1601,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-12
1602,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]",8.99,2018-01-13
1602,1,Bottled Water,,1.09,2018-01-13
1603,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,2018-01-03
1603,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,2018-01-03
1603,1,Chips and Guacamole,,4.45,2018-01-03
1604,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,2018-01-16
1604,1,Chips and Guacamole,,3.99,2018-01-16
1604,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2018-01-16
1604,1,Canned Soda,[Diet Coke],1.09,2018-01-16
1605,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-11
1605,1,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-11
1606,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-02
1606,1,Chicken Salad Bowl,[Fresh Tomato Salsa],8.75,2018-01-02
1607,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25,2018-01-15
1607,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,2018-01-15
1608,1,Chips and Guacamole,,4.45,2018-01-09
1608,2,Canned Soft Drink,[Diet Coke],2.5,2018-01-09
1608,1,Chicken Soft Tacos,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-09
1609,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,2018-01-08
1609,1,Nantucket Nectar,[Pineapple Orange Banana],3.39,2018-01-08
1610,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,2018-01-07
1610,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25,2018-01-07
1610,1,Chips and Guacamole,,4.45,2018-01-07
1610,1,Canned Soft Drink,[Lemonade],1.25,2018-01-07
1611,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-14
1611,1,Chips,,2.15,2018-01-14
1611,1,Chips and Guacamole,,4.45,2018-01-14
1611,2,Canned Soft Drink,[Coke],2.5,2018-01-14
1612,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]",8.99,2018-01-28
1612,1,Chips and Guacamole,,3.99,2018-01-28
1613,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, Cheese]",8.75,2018-01-26
1613,1,Chips,,2.15,2018-01-26
1613,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]",11.75,2018-01-26
1614,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75,2018-01-02
1614,1,Canned Soft Drink,[Coke],1.25,2018-01-02
1615,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",8.75,2018-01-12
1615,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",9.39,2018-01-12
1615,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-12
1615,1,Steak Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,2018-01-12
1616,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",9.25,2018-01-19
1616,1,Chips and Tomatillo Red Chili Salsa,,2.95,2018-01-19
1617,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",9.25,2018-01-24
1617,1,Chips and Guacamole,,4.45,2018-01-24
1618,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-16
1618,1,Carnitas Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25,2018-01-16
1618,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,2018-01-16
1619,1,Barbacoa Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole]]",11.75,2018-01-24
1619,1,Bottled Water,,1.5,2018-01-24
1620,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75,2018-01-29
1620,1,Chips and Guacamole,,4.45,2018-01-29
1621,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Fajita Veggies]]",8.99,2018-01-20
1621,1,Canned Soda,[Sprite],1.09,2018-01-20
1622,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25,2018-01-29
1622,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-29
1623,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Sour Cream, Lettuce, Cheese, Black Beans, Rice]]",8.99,2018-01-20
1623,1,Side of Chips,,1.69,2018-01-20
1624,1,Barbacoa Bowl,"[[Rice, Cheese]]",8.69,2018-01-14
1624,1,Side of Chips,,1.69,2018-01-14
1625,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25,2018-01-28
1625,1,Chips and Guacamole,,4.45,2018-01-28
1626,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-12
1626,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-12
1626,1,Chips and Guacamole,,4.45,2018-01-12
1627,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-15
1627,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-15
1627,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-15
1627,1,Bottled Water,,1.5,2018-01-15
1628,1,Chicken Burrito,"[[Lettuce, Rice, Fajita Veggies]]",8.19,2018-01-20
1628,1,Steak Burrito,"[[Lettuce, Fajita Veggies, Rice]]",8.69,2018-01-20
1629,1,Bottled Water,,1.09,2018-01-13
1629,1,Side of Chips,,1.69,2018-01-13
1629,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]",8.49,2018-01-13
1630,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-26
1630,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-26
1630,1,Canned Soft Drink,[Coke],1.25,2018-01-26
1631,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,2018-01-10
1631,1,Chips and Guacamole,,3.99,2018-01-10
1632,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]",10.98,2018-01-09
1632,1,Nantucket Nectar,[Peach Orange],3.39,2018-01-09
1633,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-01
1633,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-01
1633,1,Chips,,2.15,2018-01-01
1634,2,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",18.5,2018-01-03
1635,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,2018-01-12
1635,1,Veggie Salad,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,2018-01-12
1636,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Guacamole]]",11.25,2018-01-04
1636,1,Bottled Water,,1.5,2018-01-04
1637,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-03
1637,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2018-01-03
